pcds,laua,lat,long
BS4 4HF,E06000023,51.43868,-2.552251
BS4 4HG,E06000023,51.440199,-2.550887
BS4 4HH,E06000023,51.440428,-2.551481
BS4 4HJ,E06000023,51.449656,-2.53569
BS4 4HL,E06000023,51.440839,-2.55055
BS4 4HN,E06000023,51.44186,-2.551252
BS4 4HP,E06000023,51.442839,-2.549581
BS4 4HQ,E06000023,51.440554,-2.55187
BS4 4HR,E06000023,51.444487,-2.548709
BS4 4HS,E06000023,51.443387,-2.549731
BS4 4HT,E06000023,51.44454,-2.54927
BS4 4HU,E06000023,51.446246,-2.547938
BS4 4HW,E06000023,51.441424,-2.550355
BS4 4HX,E06000023,51.454812,-2.540888
BS4 4HY,E06000023,51.45409,-2.541484
BS4 4HZ,E06000023,51.440945,-2.548997
BS4 4JA,E06000023,51.452986,-2.538967
BS4 4JB,E06000023,51.452119,-2.537834
BS4 4JD,E06000023,51.452485,-2.538558
BS4 4JE,E06000023,51.435701,-2.551178
BS4 4JF,E06000023,51.43538,-2.550757
BS4 4JG,E06000023,51.434877,-2.550622
BS4 4JH,E06000023,51.436627,-2.551305
BS4 4JJ,E06000023,51.436629,-2.550873
BS4 4JL,E06000023,51.436542,-2.550239
BS4 4JN,E06000023,51.436409,-2.549906
BS4 4JP,E06000023,51.435835,-2.549454
BS4 4JQ,E06000023,51.434632,-2.550978
BS4 4JR,E06000023,51.435938,-2.548664
BS4 4JS,E06000023,51.435835,-2.547727
BS4 4JT,E06000023,51.436729,-2.546875
BS4 4JU,E06000023,51.436433,-2.546742
BS4 4JW,E06000023,51.435451,-2.549017
BS4 4JX,E06000023,51.437002,-2.547971
BS4 4JY,E06000023,51.43766,-2.547648
BS4 4JZ,E06000023,51.438804,-2.547144
BS4 4LA,E06000023,51.437772,-2.546772
BS4 4LB,E06000023,51.437422,-2.548552
BS4 4LD,E06000023,51.437535,-2.549316
BS4 4LE,E06000023,51.435797,-2.548029
BS4 4LF,E06000023,51.434724,-2.54862
BS4 4LG,E06000023,51.434659,-2.549224
BS4 4LH,E06000023,51.451911,-2.538234
BS4 4LJ,E06000023,51.432831,-2.545936
BS4 4LL,E06000023,51.433331,-2.546662
BS4 4LN,E06000023,51.435492,-2.545997
BS4 4LP,E06000023,51.433782,-2.546235
BS4 4LQ,E06000023,51.451283,-2.537767
BS4 4LR,E06000023,51.434241,-2.544212
BS4 4LS,E06000023,51.434342,-2.545854
BS4 4LT,E06000023,51.435014,-2.546336
BS4 4LU,E06000023,51.434677,-2.545182
BS4 4LW,E06000023,51.433357,-2.544921
BS4 4LX,E06000023,51.434756,-2.54537
BS4 4LY,E06000023,51.435966,-2.546434
BS4 4LZ,E06000023,51.436015,-2.545758
BS4 4NA,E06000023,51.435893,-2.544764
BS4 4NB,E06000023,51.436715,-2.544112
BS4 4ND,E06000023,51.436715,-2.544112
BS4 4NE,E06000023,51.437914,-2.54335
BS4 4NF,E06000023,51.437667,-2.544167
BS4 4NG,E06000023,51.437456,-2.545157
BS4 4NH,E06000023,51.438322,-2.544592
BS4 4NJ,E06000023,51.438564,-2.544811
BS4 4NL,E06000023,51.439218,-2.543336
BS4 4NN,E06000023,51.439471,-2.542951
BS4 4NP,E06000023,51.450908,-2.537215
BS4 4NQ,E06000023,51.438263,-2.545555
BS4 4NR,E06000023,51.449425,-2.535054
BS4 4NS,E06000023,51.448602,-2.536282
BS4 4NT,E06000023,51.439702,-2.541587
BS4 4NU,E06000023,51.440431,-2.539567
BS4 4NW,E06000023,51.434728,-2.544089
BS4 4NX,E06000023,51.440649,-2.539124
BS4 4NY,E06000023,51.439959,-2.538511
BS4 4NZ,E06000023,51.439861,-2.540323
BS4 4PA,E06000023,51.440222,-2.540126
BS4 4PB,E06000023,51.441032,-2.543746
BS4 4PD,E06000023,51.441267,-2.543447
BS4 4PE,E06000023,51.441002,-2.544437
BS4 4PF,E06000023,51.441116,-2.544985
BS4 4PG,E06000023,51.44024,-2.544025
BS4 4PH,E06000023,51.440489,-2.54843
BS4 4PJ,E06000023,51.440186,-2.549707
BS4 4PL,E06000023,51.439884,-2.548568
BS4 4PN,E06000023,51.439092,-2.549205
BS4 4PP,E06000023,51.438437,-2.550435
BS4 4PQ,E06000023,51.439927,-2.543618
BS4 4PR,E06000023,51.438205,-2.55036
BS4 4PS,E06000023,51.43852,-2.548335
BS4 4PT,E06000023,51.438222,-2.548691
BS4 4PU,E06000023,51.439079,-2.546169
BS4 4PW,E06000023,51.439422,-2.549655
BS4 4PX,E06000023,51.438693,-2.545949
BS4 4PY,E06000023,51.439175,-2.544803
BS4 4PZ,E06000023,51.438367,-2.546448
BS4 4QA,E06000023,51.448689,-2.534872
BS4 4QB,E06000023,51.451026,-2.54683
BS4 4QD,E06000023,51.443588,-2.549101
BS4 4QG,E06000023,51.448665,-2.54011
BS4 4QH,E06000023,51.448151,-2.54232
BS4 4QJ,E06000023,51.447621,-2.5404
BS4 4QL,E06000023,51.447219,-2.541331
BS4 4QN,E06000023,51.445447,-2.54144
BS4 4QP,E06000023,51.443871,-2.544313
BS4 4QQ,E06000023,51.448281,-2.539544
BS4 4QR,E06000023,51.444994,-2.542585
BS4 4QS,E06000023,51.443916,-2.540515
BS4 4QT,E06000023,51.443669,-2.541361
BS4 4QU,E06000023,51.442967,-2.539482
BS4 4QW,E06000023,51.444246,-2.542993
BS4 4QX,E06000023,51.441916,-2.536995
BS4 4QY,E06000023,51.441002,-2.536236
BS4 4QZ,E06000023,51.441725,-2.537352
BS4 4RA,E06000023,51.442697,-2.53968
BS4 4RB,E06000023,51.442238,-2.541531
BS4 4RD,E06000023,51.441975,-2.542161
BS4 4RE,E06000023,51.441315,-2.542915
BS4 4RF,E06000023,51.440933,-2.541932
BS4 4RG,E06000023,51.4496,-2.536193
BS4 4RH,E06000023,51.4553,-2.544089
BS4 4RJ,E06000023,51.448211,-2.535255
BS4 4RL,E06000023,51.434737,-2.545815
BS4 4RN,E06000023,51.443975,-2.539292
BS4 4RP,E06000023,51.444215,-2.535928
BS4 4RQ,E06000023,51.447307,-2.538295
BS4 4RR,E06000023,51.44248,-2.535922
BS4 4RS,E06000023,51.442493,-2.5367
BS4 4RT,E06000023,51.438433,-2.536105
BS4 4RU,E06000023,51.43866,-2.535705
BS4 4RW,E06000023,51.44366,-2.539317
BS4 4RX,E06000023,51.439103,-2.535077
BS4 4RY,E06000023,51.439925,-2.535792
BS4 4RZ,E06000023,51.4389,-2.534197
BS4 4SA,E06000023,51.439869,-2.536769
BS4 4SB,E06000023,51.440943,-2.537861
BS4 4SD,E06000023,51.440859,-2.538421
BS4 4SE,E06000023,51.441375,-2.537765
BS4 4SF,E06000023,51.441772,-2.53895
BS4 4SG,E06000023,51.441056,-2.540481
BS4 4SH,E06000023,51.442089,-2.540766
BS4 4SJ,E06000023,51.449096,-2.536273
BS4 4SL,E06000023,51.435404,-2.547578
BS4 4SP,E06000023,51.441093,-2.530439
BS4 4SQ,E06000023,51.441362,-2.540513
BS4 4SR,E06000023,51.440231,-2.534256
BS4 4SS,E06000023,51.43972,-2.533948
BS4 4ST,E06000023,51.440958,-2.534408
BS4 4SU,E06000023,51.440559,-2.535267
BS4 4SX,E06000023,51.44174,-2.534058
BS4 4SY,E06000023,51.441165,-2.533922
BS4 4SZ,E06000023,51.439672,-2.532652
BS4 4TA,E06000023,51.439778,-2.533071
BS4 4TB,E06000023,51.438442,-2.533674
BS4 4TD,E06000023,51.437753,-2.533479
BS4 4TE,E06000023,51.437426,-2.533993
BS4 4TF,E06000023,51.43737,-2.532553
BS4 4TG,E06000023,51.437632,-2.53178
BS4 4TH,E06000023,51.438353,-2.532018
BS4 4TJ,E06000023,51.438428,-2.531213
BS4 4TL,E06000023,51.437612,-2.530686
BS4 4TN,E06000023,51.436452,-2.530744
BS4 4TP,E06000023,51.436655,-2.531696
BS4 4TQ,E06000023,51.43782,-2.532472
BS4 4TR,E06000023,51.435635,-2.530519
BS4 4TS,E06000023,51.435407,-2.531178
BS4 4TT,E06000023,51.435378,-2.531638
BS4 4TU,E06000023,51.434125,-2.53197
BS4 4TW,E06000023,51.437503,-2.531073
BS4 4TX,E06000023,51.43422,-2.531308
BS4 4TY,E06000023,51.43442,-2.530692
BS4 4TZ,E06000023,51.4339,-2.530398
BS4 4UA,E06000023,51.436701,-2.533452
BS4 4UB,E06000023,51.434765,-2.549498
BS4 4UD,E06000023,51.438009,-2.534043
BS4 4UY,E06000023,51.439461,-2.537484
BS4 4WW,E06000023,51.454674,-2.544988
BS4 4WZ,E06000023,51.445922,-2.583433
BS4 5AA,E06000023,51.434219,-2.550902
BS4 5AB,E06000023,51.433879,-2.550237
BS4 5AD,E06000023,51.434222,-2.54837
BS4 5AE,E06000023,51.432752,-2.549301
BS4 5AF,E06000023,51.432948,-2.549663
BS4 5AG,E06000023,51.432017,-2.550789
BS4 5AH,E06000023,51.433077,-2.550974
BS4 5AJ,E06000023,51.433353,-2.551524
BS4 5AL,E06000023,51.432038,-2.552055
BS4 5AN,E06000023,51.431732,-2.552008
BS4 5AP,E06000023,51.430689,-2.553894
BS4 5AQ,E06000023,51.433052,-2.550499
BS4 5AR,E06000023,51.432587,-2.551846
BS4 5AS,E06000023,51.433288,-2.553854
BS4 5AT,E06000023,51.433034,-2.554239
BS4 5AU,E06000023,51.433996,-2.552352
BS4 5AW,E06000023,51.433322,-2.552401
BS4 5AX,E06000023,51.43293,-2.55162
BS4 5AY,E06000023,51.432556,-2.554622
BS4 5AZ,E06000023,51.434503,-2.547439
BS4 5BA,E06000023,51.432405,-2.548607
BS4 5BB,E06000023,51.43248,-2.547946
BS4 5BD,E06000023,51.432754,-2.546957
BS4 5BE,E06000023,51.433545,-2.546937
BS4 5BF,E06000023,51.430634,-2.534733
BS4 5BG,E06000023,51.434126,-2.54775
BS4 5BH,E06000023,51.4324,-2.547313
BS4 5BJ,E06000023,51.431265,-2.557555
BS4 5BL,E06000023,51.433973,-2.549259
BS4 5BN,E06000023,51.43182,-2.546658
BS4 5BP,E06000023,51.431332,-2.551169
BS4 5BQ,E06000023,51.433894,-2.547388
BS4 5BS,E06000023,51.430393,-2.551848
BS4 5BT,E06000023,51.43009,-2.55137
BS4 5BU,E06000023,51.430112,-2.552047
BS4 5BW,E06000023,51.431887,-2.547795
BS4 5BX,E06000023,51.429834,-2.552115
BS4 5BY,E06000023,51.430076,-2.552448
BS4 5BZ,E06000023,51.43123,-2.549902
BS4 5DA,E06000023,51.430954,-2.547381
BS4 5DB,E06000023,51.430559,-2.54916
BS4 5DD,E06000023,51.429756,-2.549711
BS4 5DE,E06000023,51.427961,-2.539348
BS4 5DF,E06000023,51.427791,-2.550666
BS4 5DG,E06000023,51.428166,-2.549362
BS4 5DH,E06000023,51.429423,-2.553519
BS4 5DJ,E06000023,51.428816,-2.558316
BS4 5DL,E06000023,51.429316,-2.551504
BS4 5DN,E06000023,51.428879,-2.550665
BS4 5DP,E06000023,51.429119,-2.557025
BS4 5DQ,E06000023,51.429265,-2.552712
BS4 5DR,E06000023,51.428312,-2.558339
BS4 5DS,E06000023,51.43371,-2.548306
BS4 5DT,E06000023,51.427078,-2.556569
BS4 5DU,E06000023,51.427347,-2.557076
BS4 5DW,E06000023,51.428688,-2.551094
BS4 5DX,E06000023,51.427545,-2.555237
BS4 5DY,E06000023,51.427657,-2.554418
BS4 5DZ,E06000023,51.428452,-2.553464
BS4 5EA,E06000023,51.427339,-2.551178
BS4 5EB,E06000023,51.427432,-2.552388
BS4 5ED,E06000023,51.42806,-2.552338
BS4 5EE,E06000023,51.425838,-2.551088
BS4 5EF,E06000023,51.426151,-2.551351
BS4 5EG,E06000023,51.426786,-2.552178
BS4 5EH,E06000023,51.427914,-2.553271
BS4 5EJ,E06000023,51.42682,-2.542499
BS4 5EL,E06000023,51.427096,-2.549334
BS4 5EN,E06000023,51.436126,-2.536755
BS4 5EQ,E06000023,51.426924,-2.553374
BS4 5ES,E06000023,51.427216,-2.538922
BS4 5ET,E06000023,51.426796,-2.540341
BS4 5EU,E06000023,51.427065,-2.540574
BS4 5EX,E06000023,51.426562,-2.542338
BS4 5EY,E06000023,51.425546,-2.538485
BS4 5EZ,E06000023,51.426008,-2.543467
BS4 5HA,E06000023,51.425657,-2.543607
BS4 5HB,E06000023,51.425319,-2.542927
BS4 5HD,E06000023,51.426254,-2.544909
BS4 5HE,E06000023,51.42692,-2.544715
BS4 5HF,E06000023,51.4268,-2.54526
BS4 5HG,E06000023,51.428298,-2.546127
BS4 5HH,E06000023,51.429029,-2.545603
BS4 5HJ,E06000023,51.428115,-2.544945
BS4 5HL,E06000023,51.428078,-2.546973
BS4 5HN,E06000023,51.427977,-2.547533
BS4 5HP,E06000023,51.430634,-2.546127
BS4 5HQ,E06000023,51.428238,-2.545436
BS4 5HR,E06000023,51.428749,-2.547786
BS4 5HS,E06000023,51.429528,-2.546544
BS4 5HT,E06000023,51.428566,-2.548475
BS4 5HU,E06000023,51.430139,-2.548091
BS4 5HW,E06000023,51.428977,-2.546998
BS4 5HX,E06000023,51.429347,-2.548613
BS4 5HY,E06000023,51.429602,-2.547912
BS4 5HZ,E06000023,51.429933,-2.548433
BS4 5JA,E06000023,51.429138,-2.549057
BS4 5JB,E06000023,51.428791,-2.548348
BS4 5JD,E06000023,51.430434,-2.545117
BS4 5JE,E06000023,51.42775,-2.542208
BS4 5JG,E06000023,51.431326,-2.546566
BS4 5JH,E06000023,51.429541,-2.543668
BS4 5JJ,E06000023,51.428829,-2.541775
BS4 5JL,E06000023,51.428642,-2.543657
BS4 5JN,E06000023,51.428822,-2.541789
BS4 5JR,E06000023,51.428649,-2.542219
BS4 5JW,E06000023,51.42775,-2.542208
BS4 5JX,E06000023,51.428808,-2.542753
BS4 5JY,E06000023,51.427743,-2.543646
BS4 5JZ,E06000023,51.427776,-2.544193
BS4 5LA,E06000023,51.427894,-2.544051
BS4 5LD,E06000023,51.427776,-2.544193
BS4 5LE,E06000023,51.427776,-2.544193
BS4 5LF,E06000023,51.428634,-2.541054
BS4 5LG,E06000023,51.42842,-2.541209
BS4 5LH,E06000023,51.430434,-2.545117
BS4 5LJ,E06000023,51.429541,-2.543668
BS4 5LN,E06000023,51.429548,-2.542229
BS4 5LP,E06000023,51.428655,-2.54078
BS4 5LQ,E06000023,51.429586,-2.541396
BS4 5LR,E06000023,51.428057,-2.539565
BS4 5LS,E06000023,51.428662,-2.539342
BS4 5LT,E06000023,51.427961,-2.539348
BS4 5LU,E06000023,51.42558,-2.536846
BS4 5LW,E06000023,51.429555,-2.540791
BS4 5LX,E06000023,51.427743,-2.543646
BS4 5LY,E06000023,51.428662,-2.539342
BS4 5NE,E06000023,51.431326,-2.546566
BS4 5NF,E06000023,51.432194,-2.5417
BS4 5NG,E06000023,51.429332,-2.544111
BS4 5NH,E06000023,51.431333,-2.545127
BS4 5NJ,E06000023,51.432211,-2.545383
BS4 5NL,E06000023,51.430603,-2.541077
BS4 5NN,E06000023,51.433158,-2.539395
BS4 5NQ,E06000023,51.430488,-2.544945
BS4 5NR,E06000023,51.430283,-2.540828
BS4 5NT,E06000023,51.430071,-2.539977
BS4 5NU,E06000023,51.429555,-2.540791
BS4 5NW,E06000023,51.431359,-2.539374
BS4 5NX,E06000023,51.433341,-2.542447
BS4 5NY,E06000023,51.433029,-2.541983
BS4 5NZ,E06000023,51.431485,-2.541432
BS4 5PA,E06000023,51.432245,-2.542261
BS4 5PB,E06000023,51.432245,-2.542261
BS4 5PD,E06000023,51.432245,-2.542261
BS4 5PE,E06000023,51.432761,-2.535708
BS4 5PF,E06000023,51.431786,-2.538085
BS4 5PH,E06000023,51.432252,-2.540823
BS4 5PJ,E06000023,51.434063,-2.537967
BS4 5PL,E06000023,51.432252,-2.540823
BS4 5PN,E06000023,51.429792,-2.538075
BS4 5PP,E06000023,51.432245,-2.542261
BS4 5PQ,E06000023,51.432252,-2.540823
BS4 5PR,E06000023,51.431927,-2.53915
BS4 5PS,E06000023,51.433114,-2.536734
BS4 5PT,E06000023,51.434271,-2.537826
BS4 5PU,E06000023,51.433158,-2.539395
BS4 5PW,E06000023,51.431359,-2.539374
BS4 5PX,E06000023,51.432252,-2.540823
BS4 5PY,E06000023,51.433158,-2.539395
BS4 5PZ,E06000023,51.433158,-2.539395
BS4 5QA,E06000023,51.43239,-2.538077
BS4 5QB,E06000023,51.433158,-2.539395
BS4 5QD,E06000023,51.434963,-2.537978
BS4 5QE,E06000023,51.433158,-2.539395
BS4 5QF,E06000023,51.434284,-2.538488
BS4 5QG,E06000023,51.433762,-2.53897
BS4 5QH,E06000023,51.436487,-2.536428
BS4 5QJ,E06000023,51.434963,-2.537978
BS4 5QL,E06000023,51.434963,-2.537978
BS4 5QN,E06000023,51.433158,-2.539395
BS4 5QP,E06000023,51.434063,-2.537967
BS4 5QQ,E06000023,51.435163,-2.537074
BS4 5QR,E06000023,51.435695,-2.536577
BS4 5QS,E06000023,51.433968,-2.535333
BS4 5QT,E06000023,51.434063,-2.537967
BS4 5QU,E06000023,51.435477,-2.535524
BS4 5QW,E06000023,51.434589,-2.534809
BS4 5QX,E06000023,51.434063,-2.537967
BS4 5QY,E06000023,51.432407,-2.534423
BS4 5QZ,E06000023,51.434063,-2.537967
BS4 5RA,E06000023,51.4363,-2.53257
BS4 5RB,E06000023,51.431055,-2.537241
BS4 5RD,E06000023,51.43046,-2.539363
BS4 5RE,E06000023,51.431373,-2.536497
BS4 5RF,E06000023,51.430474,-2.536486
BS4 5RG,E06000023,51.431982,-2.535037
BS4 5RH,E06000023,51.431379,-2.535059
BS4 5RJ,E06000023,51.43046,-2.539363
BS4 5RL,E06000023,51.433158,-2.539395
BS4 5RN,E06000023,51.431373,-2.536497
BS4 5RP,E06000023,51.434234,-2.534071
BS4 5RQ,E06000023,51.430091,-2.533232
BS4 5RR,E06000023,51.43046,-2.539363
BS4 5RS,E06000023,51.433788,-2.529017
BS4 5RT,E06000023,51.429341,-2.530087
BS4 5RU,E06000023,51.427989,-2.53512
BS4 5RW,E06000023,51.431379,-2.535059
BS4 5RX,E06000023,51.426004,-2.530681
BS4 5RY,E06000023,51.434234,-2.534071
BS4 5RZ,E06000023,51.434083,-2.533652
BS4 5SA,E06000023,51.430306,-2.527365
BS4 5SD,E06000023,51.430874,-2.528997
BS4 5SE,E06000023,51.43652,-2.535119
BS4 5SF,E06000023,51.435679,-2.532764
BS4 5SS,E06000023,51.433486,-2.538421
BS4 5TE,E06000023,51.427961,-2.539348
BS4 5TH,E06000023,51.427961,-2.539348
BS4 9AA,E06000023,51.445922,-2.583433
BS4 9AB,E06000023,51.445922,-2.583433
BS4 9AD,E06000023,51.445922,-2.583433
BS4 9AE,E06000023,51.445922,-2.583433
BS4 9AF,E06000023,51.445922,-2.583433
BS4 9AG,E06000023,51.445922,-2.583433
BS4 9AH,E06000023,51.445922,-2.583433
BS4 9AJ,E06000023,51.445922,-2.583433
BS4 9AL,E06000023,51.445922,-2.583433
BS4 9AN,E06000023,51.445922,-2.583433
BS4 9AP,E06000023,51.445922,-2.583433
BS4 9AQ,E06000023,51.445922,-2.583433
BS4 9AR,E06000023,51.445922,-2.583433
BS4 9AS,E06000023,51.445922,-2.583433
BS4 9AT,E06000023,51.445922,-2.583433
BS4 9AU,E06000023,51.445922,-2.583433
BS4 9AW,E06000023,51.445922,-2.583433
BS4 9AX,E06000023,51.445922,-2.583433
BS4 9AY,E06000023,51.445922,-2.583433
BS4 9AZ,E06000023,51.445922,-2.583433
BS4 9BA,E06000023,51.445922,-2.583433
BS4 9BB,E06000023,51.445922,-2.583433
BS4 9BD,E06000023,51.445922,-2.583433
BS4 9BE,E06000023,51.445922,-2.583433
BS4 9BF,E06000023,51.445922,-2.583433
BS4 9BG,E06000023,51.445922,-2.583433
BS4 9BH,E06000023,51.445922,-2.583433
BS4 9BJ,E06000023,51.445922,-2.583433
BS4 9BL,E06000023,51.445922,-2.583433
BS4 9BN,E06000023,51.445922,-2.583433
BS4 9BP,E06000023,51.445922,-2.583433
BS4 9BQ,E06000023,51.445922,-2.583433
BS4 9BR,E06000023,51.445922,-2.583433
BS4 9BS,E06000023,51.445922,-2.583433
BS4 9BT,E06000023,51.445922,-2.583433
BS4 9BU,E06000023,51.445922,-2.583433
BS4 9BW,E06000023,51.445922,-2.583433
BS4 9BX,E06000023,51.445922,-2.583433
BS4 9BY,E06000023,51.445922,-2.583433
BS4 9BZ,E06000023,51.445922,-2.583433
BS4 9DA,E06000023,51.445922,-2.583433
BS4 9DB,E06000023,51.445922,-2.583433
BS4 9DD,E06000023,51.445922,-2.583433
BS4 9DE,E06000023,51.445922,-2.583433
BS4 9DF,E06000023,51.445922,-2.583433
BS4 9DG,E06000023,51.445922,-2.583433
BS4 9DH,E06000023,51.445922,-2.583433
BS4 9DJ,E06000023,51.445922,-2.583433
BS4 9DL,E06000023,51.445922,-2.583433
BS4 9DN,E06000023,51.445922,-2.583433
BS4 9DP,E06000023,51.445922,-2.583433
BS4 9DQ,E06000023,51.445922,-2.583433
BS4 9DR,E06000023,51.445922,-2.583433
BS4 9EA,E06000023,51.445922,-2.583433
BS4 9EB,E06000023,51.445922,-2.583433
BS4 9ED,E06000023,51.445922,-2.583433
BS4 9EE,E06000023,51.445922,-2.583433
BS4 9EF,E06000023,51.445922,-2.583433
BS4 9EG,E06000023,51.445922,-2.583433
BS4 9EH,E06000023,51.445922,-2.583433
BS4 9EJ,E06000023,51.445922,-2.583433
BS4 9EL,E06000023,51.44592,-2.583435
BS4 9EN,E06000023,51.445922,-2.583433
BS4 9EP,E06000023,51.445922,-2.583433
BS4 9EQ,E06000023,51.445922,-2.583433
BS4 9ER,E06000023,51.445922,-2.583433
BS4 9ES,E06000023,51.445922,-2.583433
BS4 9ET,E06000023,51.445922,-2.583433
BS4 9EU,E06000023,51.445922,-2.583433
BS4 9EW,E06000023,51.445922,-2.583433
BS4 9EX,E06000023,51.445922,-2.583433
BS4 9EY,E06000023,51.445922,-2.583433
BS4 9EZ,E06000023,51.445922,-2.583433
BS4 9FA,E06000023,51.445922,-2.583433
BS4 9FB,E06000023,51.445922,-2.583433
BS4 9FD,E06000023,51.445922,-2.583433
BS4 9FE,E06000023,51.445922,-2.583433
BS4 9FF,E06000023,51.445922,-2.583433
BS4 9FG,E06000023,51.445922,-2.583433
BS4 9FH,E06000023,51.445922,-2.583433
BS4 9FJ,E06000023,51.445922,-2.583433
BS4 9FL,E06000023,51.445922,-2.583433
BS4 9FN,E06000023,51.445922,-2.583433
BS4 9FQ,E06000023,51.445922,-2.583433
BS4 9FS,E06000023,51.445922,-2.583433
BS4 9FT,E06000023,51.445922,-2.583433
BS4 9FU,E06000023,51.445922,-2.583433
BS4 9FW,E06000023,51.445922,-2.583433
BS4 9FX,E06000023,51.445922,-2.583433
BS4 9FY,E06000023,51.45843,-2.574179
BS4 9GA,E06000023,51.445922,-2.583433
BS4 9GB,E06000023,51.445922,-2.583433
BS4 9GE,E06000023,51.445922,-2.583433
BS4 9GF,E06000023,51.445922,-2.583433
BS4 9GG,E06000023,51.445922,-2.583433
BS4 9GH,E06000023,51.445922,-2.583433
BS4 9GJ,E06000023,51.44592,-2.583435
BS4 9GN,E06000023,51.44592,-2.583435
BS4 9GP,E06000023,51.44592,-2.583435
BS4 9GQ,E06000023,51.44592,-2.583435
BS4 9GR,E06000023,51.44592,-2.583435
BS4 9GS,E06000023,51.44592,-2.583435
BS4 9GT,E06000023,51.44592,-2.583435
BS4 9GU,E06000023,51.44592,-2.583435
BS4 9GW,E06000023,51.44592,-2.583435
BS4 9GX,E06000023,51.44592,-2.583435
BS4 9GY,E06000023,51.44592,-2.583435
BS4 9GZ,E06000023,51.44592,-2.583435
BS4 9HA,E06000023,51.44592,-2.583435
BS4 9HB,E06000023,51.44592,-2.583435
BS4 9HE,E06000023,51.44592,-2.583435
BS4 9HF,E06000023,51.44592,-2.583435
BS4 9HG,E06000023,51.44592,-2.583435
BS4 9HH,E06000023,51.44592,-2.583435
BS4 9HJ,E06000023,51.44592,-2.583435
BS4 9HL,E06000023,51.44592,-2.583435
BS4 9HN,E06000023,51.44592,-2.583435
BS4 9HP,E06000023,51.44592,-2.583435
BS4 9HQ,E06000023,51.44592,-2.583435
BS4 9HR,E06000023,51.44592,-2.583435
BS4 9HS,E06000023,51.44592,-2.583435
BS4 9HT,E06000023,51.44592,-2.583435
BS4 9HU,E06000023,51.44592,-2.583435
BS4 9HW,E06000023,51.44592,-2.583435
BS4 9HX,E06000023,51.44592,-2.583435
BS4 9HY,E06000023,51.44592,-2.583435
BS4 9HZ,E06000023,51.44592,-2.583435
BS4 9JA,E06000023,51.44592,-2.583435
BS4 9JB,E06000023,51.44592,-2.583435
BS4 9JD,E06000023,51.44592,-2.583435
BS4 9JE,E06000023,51.44592,-2.583435
BS4 9JF,E06000023,51.44592,-2.583435
BS4 9JG,E06000023,51.44592,-2.583435
BS4 9JH,E06000023,51.44592,-2.583435
BS4 9JJ,E06000023,51.44592,-2.583435
BS4 9JL,E06000023,51.44592,-2.583435
BS4 9JN,E06000023,51.44592,-2.583435
BS4 9JP,E06000023,51.44592,-2.583435
BS4 9JQ,E06000023,51.44592,-2.583435
BS4 9JR,E06000023,51.44592,-2.583435
BS4 9JT,E06000023,51.44592,-2.583435
BS4 9ND,E06000023,51.44592,-2.583435
BS4 9SA,E06000023,51.445922,-2.583433
BS4 9WR,E06000023,51.445922,-2.583433
BS4 9WS,E06000023,51.445922,-2.583433
BS4 9WT,E06000023,51.445922,-2.583433
BS4 9WU,E06000023,51.445922,-2.583433
BS4 9WW,E06000023,51.445922,-2.583433
BS4 9WX,E06000023,51.445922,-2.583433
BS4 9WY,E06000023,51.445922,-2.583433
BS4 9WZ,E06000023,51.445922,-2.583433
BS4 9ZQ,E06000023,51.445922,-2.583433
BS4 9ZR,E06000023,51.445922,-2.583433
BS4 9ZS,E06000023,51.445922,-2.583433
BS4 9ZT,E06000023,51.445922,-2.583433
BS4 9ZU,E06000023,51.445922,-2.583433
BS4 9ZW,E06000023,51.445922,-2.583433
BS4 9ZX,E06000023,51.445922,-2.583433
BS4 9ZY,E06000023,51.445922,-2.583433
BS4 9ZZ,E06000023,51.445922,-2.583433
BS40 5WJ,E06000023,51.438709,-2.601526
BS41 8BA,E06000023,51.438709,-2.601526
BS41 8WY,E06000023,51.438709,-2.601526
BS41 8WZ,E06000023,51.438709,-2.601526
BS41 8YA,E06000023,51.438709,-2.601526
BS5 0AA,E06000023,51.456085,-2.568162
BS5 0AB,E06000023,51.455814,-2.56849
BS5 0AD,E06000023,51.455499,-2.568443
BS5 0AE,E06000023,51.455172,-2.568987
BS5 0AF,E06000023,51.457725,-2.565377
BS5 0AG,E06000023,51.457798,-2.567176
BS5 0AH,E06000023,51.454389,-2.567494
BS5 0AJ,E06000023,51.45474,-2.569254
BS5 0AL,E06000023,51.454243,-2.566139
BS5 0AN,E06000023,51.454622,-2.565813
BS5 0AP,E06000023,51.455267,-2.56454
BS5 0AQ,E06000023,51.454816,-2.568406
BS5 0AR,E06000023,51.45612,-2.564723
BS5 0AS,E06000023,51.455606,-2.565105
BS5 0AT,E06000023,51.457006,-2.565325
BS5 0AU,E06000023,51.459461,-2.567283
BS5 0AW,E06000023,51.454759,-2.565354
BS5 0AX,E06000023,51.45626,-2.563674
BS5 0AY,E06000023,51.456074,-2.566781
BS5 0AZ,E06000023,51.455754,-2.567784
BS5 0BA,E06000023,51.455161,-2.567777
BS5 0BB,E06000023,51.455037,-2.56743
BS5 0BD,E06000023,51.455707,-2.566474
BS5 0BE,E06000023,51.461579,-2.566417
BS5 0BF,E06000023,51.459904,-2.57794
BS5 0BG,E06000023,51.456193,-2.568135
BS5 0BH,E06000023,51.455493,-2.569882
